test,failure_file,config,exception,message,stacktrace
org.apache.hadoop.crypto.key.kms.TestKMSClientProvider#testURLSelectToken,id_000000,[],java.lang.NoSuchMethodError,'void org.apache.hadoop.crypto.key.kms.TestKMSClientProvider.testURLSelectToken()',[org.apache.hadoop.crypto.key.kms.TestKMSClientProvider.testURLSelectToken$$CONFUZZ(TestKMSClientProvider.java), jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method), jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:566)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClassCastException,id_000000,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=7.787943E-4],java.lang.IllegalArgumentException,"expiry" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:230), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider$MyKMSClientProvider.<init>(TestLoadBalancingKMSClientProvider.java:223)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClassCastException,id_000001,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=0.0],java.lang.IllegalArgumentException,"numValues" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:224), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider$MyKMSClientProvider.<init>(TestLoadBalancingKMSClientProvider.java:223)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClassCastException,id_000002,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=0.0],java.lang.IllegalArgumentException,"lowWatermark" must be > 0 and <= 1,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:225), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider$MyKMSClientProvider.<init>(TestLoadBalancingKMSClientProvider.java:223)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClassCastException,id_000003,[hadoop.security.kms.client.encrypted.key.cache.num.refill.threads=0],java.lang.IllegalArgumentException,"numFillerThreads" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:231), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider$MyKMSClientProvider.<init>(TestLoadBalancingKMSClientProvider.java:223)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClassCastException,id_000004,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=7.7819824E-4],java.lang.IllegalArgumentException,(int) ("numValues" * "lowWatermark") must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:228), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider$MyKMSClientProvider.<init>(TestLoadBalancingKMSClientProvider.java:223)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testCreation,id_000000,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=0.0],java.lang.IllegalArgumentException,"numValues" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:224), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testCreation,id_000001,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=0.0],java.lang.IllegalArgumentException,"lowWatermark" must be > 0 and <= 1,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:225), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testCreation,id_000004,[hadoop.security.kms.client.encrypted.key.cache.num.refill.threads=0],java.lang.IllegalArgumentException,"numFillerThreads" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:231), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testCreation,id_000005,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=1.0251999E-5],java.lang.IllegalArgumentException,"expiry" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:230), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testCreation,id_000006,[hadoop.security.kms.client.encrypted.key.cache.size=54, hadoop.security.kms.client.encrypted.key.cache.low-watermark=0.0032043457],java.lang.IllegalArgumentException,(int) ("numValues" * "lowWatermark") must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:228), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testTokenSelectionWithConf,id_000000,[],java.lang.NoSuchMethodError,'void org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider.testTokenSelectionWithConf()',[org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider.testTokenSelectionWithConf$$CONFUZZ(TestLoadBalancingKMSClientProvider.java), jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method), jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62), jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43), java.lang.reflect.Method.invoke(Method.java:566)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testTokenServiceCreationWithLegacyFormat,id_000000,[hadoop.security.kms.client.encrypted.key.cache.num.refill.threads=0],java.lang.IllegalArgumentException,"numFillerThreads" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:231), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testTokenServiceCreationWithLegacyFormat,id_000001,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=0.0],java.lang.IllegalArgumentException,"numValues" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:224), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testTokenServiceCreationWithLegacyFormat,id_000002,[hadoop.security.kms.client.encrypted.key.cache.expiry=0],java.lang.IllegalArgumentException,"expiry" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:230), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testTokenServiceCreationWithLegacyFormat,id_000003,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=0.0],java.lang.IllegalArgumentException,"lowWatermark" must be > 0 and <= 1,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:225), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testTokenServiceCreationWithLegacyFormat,id_000004,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=1.1324883E-6],java.lang.IllegalArgumentException,(int) ("numValues" * "lowWatermark") must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:228), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testTokenServiceCreationWithUriFormat,id_000000,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=0.0],java.lang.IllegalArgumentException,"numValues" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:224), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testTokenServiceCreationWithUriFormat,id_000001,[hadoop.security.kms.client.encrypted.key.cache.num.refill.threads=0],java.lang.IllegalArgumentException,"numFillerThreads" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:231), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testTokenServiceCreationWithUriFormat,id_000002,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=0.0],java.lang.IllegalArgumentException,"lowWatermark" must be > 0 and <= 1,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:225), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testTokenServiceCreationWithUriFormat,id_000003,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=0.0014303327],java.lang.IllegalArgumentException,"expiry" must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:230), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testTokenServiceCreationWithUriFormat,id_000004,[hadoop.security.kms.client.encrypted.key.cache.low-watermark=0.0014190674],java.lang.IllegalArgumentException,(int) ("numValues" * "lowWatermark") must be > 0,[org.apache.hadoop.thirdparty.com.google.common.base.Preconditions.checkArgument(Preconditions.java:144), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:228), org.apache.hadoop.crypto.key.kms.ValueQueue.<init>(ValueQueue.java:263), org.apache.hadoop.crypto.key.kms.KMSClientProvider.<init>(KMSClientProvider.java:417), org.apache.hadoop.crypto.key.kms.KMSClientProvider$Factory.createProviders(KMSClientProvider.java:319)]
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testGlobStatusFilterWithMultiplePathMatchesAndNonTrivialFilter,id_000000,[fs.defaultFS=file:///, hadoop.security.dns.log-slow-lookups.threshold.ms=1918783425, hadoop.security.auth_to_local.mechanism=MIT, hadoop.security.groups.cache.secs=565199293, hadoop.security.authentication=simple, fs.client.resolve.remote.symlinks=false, hadoop.security.dns.log-slow-lookups.enabled=true, hadoop.service.shutdown.timeout=30s, hadoop.security.groups.cache.background.reload.threads=365401811, hadoop.security.auth_to_local=RULE:[1:$1] RULE:[2:$1], hadoop.security.groups.cache.background.reload=false, hadoop.user.group.static.mapping.overrides=dr.who=;, hadoop.security.token.service.use_ip=false, hadoop.kerberos.min.seconds.before.relogin=1940558928, hadoop.kerberos.keytab.login.autorenewal.enabled=false, fs.permissions.umask-mode=022, hadoop.security.groups.negative-cache.secs=947955537, hadoop.security.group.mapping=org.apache.hadoop.security.JniBasedUnixGroupsMappingWithFallback, file.bytes-per-checksum=2049131571, fs.automatic.close=true, hadoop.security.groups.cache.warn.after.ms=1879836279],java.lang.AssertionError,expected:<2> but was:<0>,[org.junit.Assert.fail(Assert.java:89), org.junit.Assert.failNotEquals(Assert.java:835), org.junit.Assert.assertEquals(Assert.java:647), org.junit.Assert.assertEquals(Assert.java:633), org.apache.hadoop.fs.FSMainOperationsBaseTest.testGlobStatusFilterWithMultiplePathMatchesAndNonTrivialFilter(FSMainOperationsBaseTest.java:578)]
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testGlobStatusFilterWithSomePathMatchesAndTrivialFilter,id_000000,[fs.defaultFS=file:///, hadoop.security.dns.log-slow-lookups.threshold.ms=1514088606, hadoop.security.auth_to_local.mechanism=MIT, hadoop.security.groups.cache.secs=1191177899, hadoop.security.authentication=simple, fs.client.resolve.remote.symlinks=true, hadoop.security.dns.log-slow-lookups.enabled=true, hadoop.service.shutdown.timeout=30s, hadoop.security.groups.cache.background.reload.threads=1753994236, hadoop.security.auth_to_local=RULE:[1:$1] RULE:[2:$1], hadoop.security.groups.cache.background.reload=true, hadoop.user.group.static.mapping.overrides=dr.who=;, hadoop.security.token.service.use_ip=true, hadoop.kerberos.min.seconds.before.relogin=1892643030, hadoop.kerberos.keytab.login.autorenewal.enabled=false, fs.permissions.umask-mode=022, hadoop.security.groups.negative-cache.secs=1548335258, hadoop.security.group.mapping=org.apache.hadoop.security.JniBasedUnixGroupsMappingWithFallback, file.bytes-per-checksum=461107328, fs.automatic.close=false, hadoop.security.groups.cache.warn.after.ms=1012390976],java.lang.AssertionError,expected:<3> but was:<0>,[org.junit.Assert.fail(Assert.java:89), org.junit.Assert.failNotEquals(Assert.java:835), org.junit.Assert.assertEquals(Assert.java:647), org.junit.Assert.assertEquals(Assert.java:633), org.apache.hadoop.fs.FSMainOperationsBaseTest.testGlobStatusFilterWithSomePathMatchesAndTrivialFilter(FSMainOperationsBaseTest.java:522)]
org.apache.hadoop.fs.TestFSMainOperationsLocalFileSystem#testGlobStatusSomeMatchesInDirectories,id_000000,[fs.defaultFS=file:///, hadoop.security.dns.log-slow-lookups.threshold.ms=1585934737, hadoop.security.auth_to_local.mechanism=MIT, hadoop.security.groups.cache.secs=908467008, hadoop.security.authentication=simple, fs.client.resolve.remote.symlinks=false, hadoop.security.dns.log-slow-lookups.enabled=true, hadoop.service.shutdown.timeout=30s, hadoop.security.groups.cache.background.reload.threads=26272092, hadoop.security.auth_to_local=RULE:[1:$1] RULE:[2:$1], hadoop.security.groups.cache.background.reload=true, hadoop.user.group.static.mapping.overrides=dr.who=;, hadoop.security.token.service.use_ip=false, hadoop.kerberos.min.seconds.before.relogin=232689423, hadoop.kerberos.keytab.login.autorenewal.enabled=true, fs.permissions.umask-mode=022, hadoop.security.groups.negative-cache.secs=685436988, hadoop.security.group.mapping=org.apache.hadoop.security.JniBasedUnixGroupsMappingWithFallback, file.bytes-per-checksum=1275579571, fs.automatic.close=true, hadoop.security.groups.cache.warn.after.ms=889883409],java.lang.AssertionError,expected:<2> but was:<0>,[org.junit.Assert.fail(Assert.java:89), org.junit.Assert.failNotEquals(Assert.java:835), org.junit.Assert.assertEquals(Assert.java:647), org.junit.Assert.assertEquals(Assert.java:633), org.apache.hadoop.fs.FSMainOperationsBaseTest.testGlobStatusSomeMatchesInDirectories(FSMainOperationsBaseTest.java:426)]
